"id","date","year","village","region","leaders_killed","leader_names","leader_description","militants_low","militants_high","militants_avg","unknown_low","unknown_high","unknown_avg","civilians_low","civilians_high","civilians_avg","total_low","total_high","total_avg","president","president_bush","president_obama","president_trump","target_type","target_description","target_organization_name","geo_lat","geo_lon","province","strike_type","notes_1","notes","_id_deprecated","sources_deprecated","source1_name","source1_url","source2_name","source2_url","source3_name","source3_url","source4_name","source4_url","source5_name","source5_url","source6_name","source6_url","source7_name","source7_url","sources_combined","militants_lowhigh","civilians_lowhigh","unknown_lowhigh","total_lowhigh"
"151","3/30/2016","2016","Azzan","Shabwah",,,,"2","2","2",,,,,,,"2","2","2","Obama","0","1","0","Unclear","The U.S. military's Central Command carried out a strike that killed two al-Qaeda operatives on March 30, 2016 in Azzan in central Yemen.","AQAP","14.327279","47.468413",,"Drone Strike",,,"985","<li>Reuters: <a href=""http://www.reuters.com/article/us-yemen-security-idUSKCN0WW0O4"" target=""_blank"">http://www.reuters.com/article/us-yemen-security-idUSKCN0WW0O4</a></li>\n <li>CENTCOM: <a href=""http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes"" target=""_blank"">http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes</a></li>","Reuters"," http://www.reuters.com/article/us-yemen-security-idUSKCN0WW0O4 target=_blank","\n CENTCOM"," http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank",,,,,,,,,,,"<a href=' http://www.reuters.com/article/us-yemen-security-idUSKCN0WW0O4 target=_blank'>Reuters</a>, <a href=' http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank'>\n CENTCOM</a>","2",,,"2"
"150","3/26/2016","2016","al-Hudhn","Abyan",,,,"8","8","8",,,,,,,"8","8","8","Obama","0","1","0","Gathering","A suspected U.S. drone attack killed eight militants gathered in courtyards in the villages of al-Hudhn and Naqeel al-Hayala in Abyan, residents told Reuters by phone.","Al-Qaeda","13.1809582","45.3584293",,"Drone Strike",,,"983","<li>Reuters: <a href=""http://uk.reuters.com/article/uk-yemen-security-drones-idUKKCN0WT094"" target=""_blank"">http://uk.reuters.com/article/uk-yemen-security-drones-idUKKCN0WT094</a></li>\n <li>Al Arabiya: <a href=""http://english.alarabiya.net/en/News/middle-east/2016/03/27/Suspected-U-S-drone-strikes-in-Yemen-kill-8-militants-residents.html"" target=""_blank"">http://english.alarabiya.net/en/News/middle-east/2016/03/27/Suspected-U-S-drone-strikes-in-Yemen-kill-8-militants-residents.html</a></li>","Reuters"," http://uk.reuters.com/article/uk-yemen-security-drones-idUKKCN0WT094 target=_blank","\n Al Arabiya"," http://english.alarabiya.net/en/News/middle-east/2016/03/27/Suspected-U-S-drone-strikes-in-Yemen-kill-8-militants-residents.html target=_blank",,,,,,,,,,,"<a href=' http://uk.reuters.com/article/uk-yemen-security-drones-idUKKCN0WT094 target=_blank'>Reuters</a>, <a href=' http://english.alarabiya.net/en/News/middle-east/2016/03/27/Suspected-U-S-drone-strikes-in-Yemen-kill-8-militants-residents.html target=_blank'>\n Al Arabiya</a>","8",,,"8"
"149","3/22/2016","2016","Mukalla","Hadramawt",,,,"56","56","56",,,,,,,"56","56","56","Obama","0","1","0","Training Camp","Central Command, via the Department of Defense, announced on May 6, 2016 that the strike killed 56 al-Qaeda operatives at an AQAP training camp.","AQAP","14.547682","49.115401",,"Air Strike",,,"982","<li>BBC: <a href=""http://www.bbc.com/news/world-middle-east-35878463"" target=""_blank"">http://www.bbc.com/news/world-middle-east-35878463</a></li>\n <li>Reuters: <a href=""http://www.reuters.com/article/us-usa-yemen-strike-idUSKCN0WO37I"" target=""_blank"">http://www.reuters.com/article/us-usa-yemen-strike-idUSKCN0WO37I</a></li>\n <li>AFP: <a href=""https://www.yahoo.com/news/us-strike-yemen-camp-killed-40-qaeda-militants-103615815.html"" target=""_blank"">https://www.yahoo.com/news/us-strike-yemen-camp-killed-40-qaeda-militants-103615815.html</a></li>\n <li>Post: <a href=""https://www.washingtonpost.com/news/checkpoint/wp/2016/03/22/u-s-targets-al-qaeda-in-yemen-airstrike-that-kills-dozens-pentagon-says/"" target=""_blank"">https://www.washingtonpost.com/news/checkpoint/wp/2016/03/22/u-s-targets-al-qaeda-in-yemen-airstrike-that-kills-dozens-pentagon-says/</a></li>\n <li>CENTCOM: <a href=""http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes"" target=""_blank"">http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes</a></li>","BBC"," http://www.bbc.com/news/world-middle-east-35878463 target=_blank","\n Reuters"," http://www.reuters.com/article/us-usa-yemen-strike-idUSKCN0WO37I target=_blank","\n AFP"," https://www.yahoo.com/news/us-strike-yemen-camp-killed-40-qaeda-militants-103615815.html target=_blank","\n Post"," https://www.washingtonpost.com/news/checkpoint/wp/2016/03/22/u-s-targets-al-qaeda-in-yemen-airstrike-that-kills-dozens-pentagon-says/ target=_blank","\n CENTCOM"," http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank",,,,,"<a href=' http://www.bbc.com/news/world-middle-east-35878463 target=_blank'>BBC</a>, <a href=' http://www.reuters.com/article/us-usa-yemen-strike-idUSKCN0WO37I target=_blank'>\n Reuters</a>, <a href=' https://www.yahoo.com/news/us-strike-yemen-camp-killed-40-qaeda-militants-103615815.html target=_blank'>\n AFP</a>, <a href=' https://www.washingtonpost.com/news/checkpoint/wp/2016/03/22/u-s-targets-al-qaeda-in-yemen-airstrike-that-kills-dozens-pentagon-says/ target=_blank'>\n Post</a>, <a href=' http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank'>\n CENTCOM</a>","56",,,"56"
"148","3/4/2016","2016","Radhum","Shabwah",,,,"4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Vehicle","Per Shanghai Daily, ""The U.S. drone pounded a four-wheel-drive vehicle carrying al Qaeda operatives in the tribal district of Radhum in Shabwa province, killing about four terrorists at the scene. "" Leaflets of al Qaeda propaganda were scattered around the vehicle, as well.","AQAP","14.2353816","45.6732665",,"Drone Strike",,,"979","<li>Shanghai Daily: <a href=""http://www.shanghaidaily.com/article/article_xinhua.aspx?id=322170"" target=""_blank"">http://www.shanghaidaily.com/article/article_xinhua.aspx?id=322170</a></li>\n <li>Reuters: <a href=""http://www.reuters.com/article/us-yemen-security-idUSKCN0W60ZC"" target=""_blank"">http://www.reuters.com/article/us-yemen-security-idUSKCN0W60ZC</a></li>","Shanghai Daily"," http://www.shanghaidaily.com/article/article_xinhua.aspx?id=322170 target=_blank","\n Reuters"," http://www.reuters.com/article/us-yemen-security-idUSKCN0W60ZC target=_blank",,,,,,,,,,,"<a href=' http://www.shanghaidaily.com/article/article_xinhua.aspx?id=322170 target=_blank'>Shanghai Daily</a>, <a href=' http://www.reuters.com/article/us-yemen-security-idUSKCN0W60ZC target=_blank'>\n Reuters</a>","4",,,"4"
"147","2/29/2016","2016",,"Hadramawt",,,,"3","3","3",,,,,,,"3","3","3","Obama","0","1","0","Unclear","The U.S. military's Central Command carried out a counterterrorism strike on Feb. 29, 2016 that killed three al-Qaeda operatives.\n \n This strike was only reported by the U.S. military's Central Command in a press release on June 3, 2016. Prior, no media reports existed.","AQAP","16.4750916","44.6522908",,"Drone Strike",,"This strike was only reported by the U.S. military's Central Command in a press release on June 3, 2016. Prior, no media reports existed.","996","<li>CENTCOM: <a href=""http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes"" target=""_blank"">http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes</a></li>","CENTCOM"," http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank",,,,,,,,,,,,,"<a href=' http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank'>CENTCOM</a>","3",,,"3"
"146","2/15/2016","2016","Huta","Lahij",,,,,,,"3","3","3",,,,"3","3","3","Obama","0","1","0","Building","Two public buildings controlled by Al-Qaeda were targeted by two drones, according to local witnesses. A nearby building housing public water and telecommunications offices in Huta was also badly damaged.","Al-Qaeda","13.0589314","44.8735285",,"Drone Strike",,,"978","<li>Yahoo/AFP: <a href=""https://in.news.yahoo.com/drone-attack-kills-3-qaeda-172333715.html"" target=""_blank"">https://in.news.yahoo.com/drone-attack-kills-3-qaeda-172333715.html</a></li>","Yahoo/AFP"," https://in.news.yahoo.com/drone-attack-kills-3-qaeda-172333715.html target=_blank",,,,,,,,,,,,,"<a href=' https://in.news.yahoo.com/drone-attack-kills-3-qaeda-172333715.html target=_blank'>Yahoo/AFP</a>",,,"3","3"
"145","2/4/2016","2016","Maraqesha","Abyan","1","Jalal Baleedi, alias Abu Hamza","Top AQAP commander, who may have recently defected to become the leader of the Islamic State's Yemen affiliate, had a $5 million bounty on him offered by the U.S. State Department","3","3","3",,,,,,,"3","3","3","Obama","0","1","0","Vehicle","Vehicle carrying Jalal Baleedi and two guards","AQAP","13.6114537","44.9850149",,"Drone Strike",,,"976","<li>Yahoo: <a href=""http://news.yahoo.com/us-drone-strike-kills-top-qaeda-chief-south-073018075.html"" target=""_blank"">http://news.yahoo.com/us-drone-strike-kills-top-qaeda-chief-south-073018075.html</a></li>\n <li>Reuters: <a href=""http://www.reuters.com/article/us-yemen-security-idUSKCN0VD0G6"" target=""_blank"">http://www.reuters.com/article/us-yemen-security-idUSKCN0VD0G6</a></li>","Yahoo"," http://news.yahoo.com/us-drone-strike-kills-top-qaeda-chief-south-073018075.html target=_blank","\n Reuters"," http://www.reuters.com/article/us-yemen-security-idUSKCN0VD0G6 target=_blank",,,,,,,,,,,"<a href=' http://news.yahoo.com/us-drone-strike-kills-top-qaeda-chief-south-073018075.html target=_blank'>Yahoo</a>, <a href=' http://www.reuters.com/article/us-yemen-security-idUSKCN0VD0G6 target=_blank'>\n Reuters</a>","3",,,"3"
"144","2/3/2016","2016","Rodhoum","Shabwah",,,,"6","6","6",,,,,,,"6","6","6","Obama","0","1","0","Vehicle","An unmanned aircraft operated by the U.S. military's Central Command reportedly targeted an al-Qaeda vehicle in Rodhoum area, in Shabwa province, killing its six passengers.","AQAP","14.4741801","47.2598898",,"Drone Strike",,,"975","<li>AFP: <a href=""http://english.alarabiya.net/en/News/middle-east/2016/02/04/U-S-drone-strike-kills-six-al-Qaeda-suspects-in-Yemen.html"" target=""_blank"">http://english.alarabiya.net/en/News/middle-east/2016/02/04/U-S-drone-strike-kills-six-al-Qaeda-suspects-in-Yemen.html</a></li>\n <li>Newsweek: <a href=""http://www.newsweek.com/drone-strike-kills-six-al-qaeda-militants-yemen-422904"" target=""_blank"">http://www.newsweek.com/drone-strike-kills-six-al-qaeda-militants-yemen-422904</a></li>\n <li>CENTCOM: <a href=""http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes"" target=""_blank"">http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes</a></li>","AFP"," http://english.alarabiya.net/en/News/middle-east/2016/02/04/U-S-drone-strike-kills-six-al-Qaeda-suspects-in-Yemen.html target=_blank","\n Newsweek"," http://www.newsweek.com/drone-strike-kills-six-al-qaeda-militants-yemen-422904 target=_blank","\n CENTCOM"," http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank",,,,,,,,,"<a href=' http://english.alarabiya.net/en/News/middle-east/2016/02/04/U-S-drone-strike-kills-six-al-Qaeda-suspects-in-Yemen.html target=_blank'>AFP</a>, <a href=' http://www.newsweek.com/drone-strike-kills-six-al-qaeda-militants-yemen-422904 target=_blank'>\n Newsweek</a>, <a href=' http://www.centcom.mil/news/press-release/june-3-u.s.-central-command-announces-yemen-counterterrorism-strikes target=_blank'>\n CENTCOM</a>","6",,,"6"
"143","1/19/2016","2016","Sayoun","Hadramawt",,,,"2","2","2",,,,,,,"2","2","2","Obama","0","1","0","Vehicle","Residents said a drone struck a car traveling on the outskirts of Sayoun, the second largest city in Hadramawt province. The strike blew the car apart and its occupants were burned beyond recognition.","AQAP","15.9396762","48.7655634",,"Drone Strike",,,"972","<li>Reuters: <a href=""http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UX2BU"" target=""_blank"">http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UX2BU</a></li>\n <li>Al Arabiya: <a href=""http://english.alarabiya.net/en/News/middle-east/2016/01/20/Drone-Strike-Kills-Two-Qaeda-Suspects-in-Yemen.html"" target=""_blank"">http://english.alarabiya.net/en/News/middle-east/2016/01/20/Drone-Strike-Kills-Two-Qaeda-Suspects-in-Yemen.html</a></li>\n <li>Middle East Eye: <a href=""http://www.middleeasteye.net/news/drone-strike-kills-two-qaeda-suspects-yemen-325059716"" target=""_blank"">http://www.middleeasteye.net/news/drone-strike-kills-two-qaeda-suspects-yemen-325059716</a></li>","Reuters"," http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UX2BU target=_blank","\n Al Arabiya"," http://english.alarabiya.net/en/News/middle-east/2016/01/20/Drone-Strike-Kills-Two-Qaeda-Suspects-in-Yemen.html target=_blank","\n Middle East Eye"," http://www.middleeasteye.net/news/drone-strike-kills-two-qaeda-suspects-yemen-325059716 target=_blank",,,,,,,,,"<a href=' http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UX2BU target=_blank'>Reuters</a>, <a href=' http://english.alarabiya.net/en/News/middle-east/2016/01/20/Drone-Strike-Kills-Two-Qaeda-Suspects-in-Yemen.html target=_blank'>\n Al Arabiya</a>, <a href=' http://www.middleeasteye.net/news/drone-strike-kills-two-qaeda-suspects-yemen-325059716 target=_blank'>\n Middle East Eye</a>","2",,,"2"
"142","1/15/2016","2016","Ruqot","Shabwah",,,,"3","3","3",,,,,,,"3","3","3","Obama","0","1","0","Vehicle","The strike hit a moving vehicle overnight. The attack was reported by a local security official and tribal sources.","AQAP","14.6509708","45.8881865",,"Drone Strike",,,"973","<li>Reuters: <a href=""http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UU0TI"" target=""_blank"">http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UU0TI</a></li>\n <li>Washington Post: <a href=""https://www.washingtonpost.com/national/world-digest-jan-16-2016/2016/01/16/f3b3c966-bc57-11e5-b682-4bb4dd403c7d_story.html"" target=""_blank"">https://www.washingtonpost.com/national/world-digest-jan-16-2016/2016/01/16/f3b3c966-bc57-11e5-b682-4bb4dd403c7d_story.html</a></li>","Reuters"," http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UU0TI target=_blank","\n Washington Post"," https://www.washingtonpost.com/national/world-digest-jan-16-2016/2016/01/16/f3b3c966-bc57-11e5-b682-4bb4dd403c7d_story.html target=_blank",,,,,,,,,,,"<a href=' http://www.reuters.com/article/us-yemen-security-drone-idUSKCN0UU0TI target=_blank'>Reuters</a>, <a href=' https://www.washingtonpost.com/national/world-digest-jan-16-2016/2016/01/16/f3b3c966-bc57-11e5-b682-4bb4dd403c7d_story.html target=_blank'>\n Washington Post</a>","3",,,"3"
"141","12/22/2015","2015","Nata District","Shabwah",,,,"4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Vehicle","4 men suspected of being Al-Qaeda/AQAP militants were killed by a drone strike while they were driving though the Nata district on an unnamed road linking Yemen's Bayda and Shabwa provinces.","AQAP","14.681832","45.591689",,"Drone Strike",,,"968","<li>Reuters: <a href=""http://uk.reuters.com/article/uk-yemen-security-drone-idUKKBN0U526920151222"" target=""_blank"">http://uk.reuters.com/article/uk-yemen-security-drone-idUKKBN0U526920151222</a></li>\n <li>AFP: <a href=""http://www.naharnet.com/stories/en/197776"" target=""_blank"">http://www.naharnet.com/stories/en/197776</a></li>\n <li>Gulf News: <a href=""http://gulfnews.com/news/gulf/yemen/drone-strike-kills-4-al-qaida-suspects-in-yemen-1.1642998"" target=""_blank"">http://gulfnews.com/news/gulf/yemen/drone-strike-kills-4-al-qaida-suspects-in-yemen-1.1642998</a></li>\n <li>Xinhua News Agency: <a href=""http://www.globalpost.com/article/6709854/2015/12/22/us-drone-strike-kills-4-al-qaida-members-yemen"" target=""_blank"">http://www.globalpost.com/article/6709854/2015/12/22/us-drone-strike-kills-4-al-qaida-members-yemen</a></li>\n <li>The Bureau of Investigative Journalism: <a href=""https://www.thebureauinvestigates.com/2015/01/26/yemen-reported-us-covert-actions-2015/"" target=""_blank"">https://www.thebureauinvestigates.com/2015/01/26/yemen-reported-us-covert-actions-2015/</a></li>","Reuters"," http://uk.reuters.com/article/uk-yemen-security-drone-idUKKBN0U526920151222 target=_blank","\n AFP"," http://www.naharnet.com/stories/en/197776 target=_blank","\n Gulf News"," http://gulfnews.com/news/gulf/yemen/drone-strike-kills-4-al-qaida-suspects-in-yemen-1.1642998 target=_blank","\n Xinhua News Agency"," http://www.globalpost.com/article/6709854/2015/12/22/us-drone-strike-kills-4-al-qaida-members-yemen target=_blank","\n The Bureau of Investigative Journalism"," https://www.thebureauinvestigates.com/2015/01/26/yemen-reported-us-covert-actions-2015/ target=_blank",,,,,"<a href=' http://uk.reuters.com/article/uk-yemen-security-drone-idUKKBN0U526920151222 target=_blank'>Reuters</a>, <a href=' http://www.naharnet.com/stories/en/197776 target=_blank'>\n AFP</a>, <a href=' http://gulfnews.com/news/gulf/yemen/drone-strike-kills-4-al-qaida-suspects-in-yemen-1.1642998 target=_blank'>\n Gulf News</a>, <a href=' http://www.globalpost.com/article/6709854/2015/12/22/us-drone-strike-kills-4-al-qaida-members-yemen target=_blank'>\n Xinhua News Agency</a>, <a href=' https://www.thebureauinvestigates.com/2015/01/26/yemen-reported-us-covert-actions-2015/ target=_blank'>\n The Bureau of Investigative Journalism</a>","4",,,"4"
"140","9/21/2015","2015","Marib","Ma'rib",,,,"2","2","2","0","0","0","0","0","0","2","2","2","Obama","0","1","0","Vehicle","Militants traveling in a vehicle","Al-Qaeda","15.474669","45.3227549",,"Drone Strike",,"Two militants traveling in a vehicle on the outskirts of Marib city were killed in a U.S. drone strike.","966","<li>AFP/Yahoo: <a href=""http://news.yahoo.com/drone-strike-kills-2-qaeda-suspects-yemen-110137331.html"" target=""_blank"">http://news.yahoo.com/drone-strike-kills-2-qaeda-suspects-yemen-110137331.html</a></li>","AFP/Yahoo"," http://news.yahoo.com/drone-strike-kills-2-qaeda-suspects-yemen-110137331.html target=_blank",,,,,,,,,,,,,"<a href=' http://news.yahoo.com/drone-strike-kills-2-qaeda-suspects-yemen-110137331.html target=_blank'>AFP/Yahoo</a>","2","0","0","2"
"139","9/12/2015","2015","Unknown","Al Jawf",,,,"4","4","4","0","0","0","0","0","0","4","4","4","Obama","0","1","0","Vehicle",,"AQAP","16.878964","45.626102",,"Drone Strike",,"Two missiles were fired a AQAP militants traveling in Jawf province in a vehicle.","964","<li>Reuters: <a href=""http://www.reuters.com/article/2015/09/12/us-yemen-security-idUSKCN0RC07920150912"" target=""_blank"">http://www.reuters.com/article/2015/09/12/us-yemen-security-idUSKCN0RC07920150912</a></li>","Reuters"," http://www.reuters.com/article/2015/09/12/us-yemen-security-idUSKCN0RC07920150912 target=_blank",,,,,,,,,,,,,"<a href=' http://www.reuters.com/article/2015/09/12/us-yemen-security-idUSKCN0RC07920150912 target=_blank'>Reuters</a>","4","0","0","4"
"138","9/9/2015","2015","Mukalla","Hadramawt",,,,"3","4","3.5","0","0","0","0","0","0","3","4","3.5","Obama","0","1","0","Vehicle","AQAP militants traveling in a vehicle near the Mukalla airport.","AQAP","14.5451071","49.1210659",,"Drone Strike",,"Late Wednesday, a U.S. drone strike targeted a vehicle traveling near the airport in Mukalla.","963","<li>Reuters: <a href=""http://www.reuters.com/article/2015/09/10/us-yemen-security-idUSKCN0RA0M720150910"" target=""_blank"">http://www.reuters.com/article/2015/09/10/us-yemen-security-idUSKCN0RA0M720150910</a></li>\n <li>AFP: <a href=""https://www.dailystar.com.lb/News/Middle-East/2015/Sep-10/314725-drone-kills-four-al-qaeda-suspects-in-yemen.ashx"" target=""_blank"">https://www.dailystar.com.lb/News/Middle-East/2015/Sep-10/314725-drone-kills-four-al-qaeda-suspects-in-yemen.ashx</a></li>","Reuters"," http://www.reuters.com/article/2015/09/10/us-yemen-security-idUSKCN0RA0M720150910 target=_blank","\n AFP"," https://www.dailystar.com.lb/News/Middle-East/2015/Sep-10/314725-drone-kills-four-al-qaeda-suspects-in-yemen.ashx target=_blank",,,,,,,,,,,"<a href=' http://www.reuters.com/article/2015/09/10/us-yemen-security-idUSKCN0RA0M720150910 target=_blank'>Reuters</a>, <a href=' https://www.dailystar.com.lb/News/Middle-East/2015/Sep-10/314725-drone-kills-four-al-qaeda-suspects-in-yemen.ashx target=_blank'>\n AFP</a>","Between 3 and 4","0","0","Between 3 and 4"
"137","8/27/2015","2015","Al Mukalla","Hadramawt",,,,"5","5","5",,,,,,,"5","5","5","Obama","0","1","0","House","A U.S. drone strike killed five al Qaeda militants gathered for a meeting in a house in Mukalla.","Al-Qaeda","14.5451071","49.1210659",,"Drone Strike",,,"961","<li>AFP: <a href=""http://tribune.com.pk/story/945765/drone-kills-five-al-qaeda-suspects-in-yemen-stronghold/"" target=""_blank"">http://tribune.com.pk/story/945765/drone-kills-five-al-qaeda-suspects-in-yemen-stronghold/</a></li>","AFP"," http://tribune.com.pk/story/945765/drone-kills-five-al-qaeda-suspects-in-yemen-stronghold/ target=_blank",,,,,,,,,,,,,"<a href=' http://tribune.com.pk/story/945765/drone-kills-five-al-qaeda-suspects-in-yemen-stronghold/ target=_blank'>AFP</a>","5",,,"5"
"136","8/23/2015","2015","Mukalla","Hadramawt",,,,"4","4","4",,,,,,,"4","4","4","Obama","0","1","0","Vehicle","Four suspected al-Qaeda militants traveling in a car on the tarmac of Mukalla's Al-Rayane airport","AQAP","14.6662384","49.3780083",,"Drone Strike",,,"960","<li>AFP: <a href=""http://news.yahoo.com/four-qaeda-suspects-killed-us-drone-yemen-official-072832880.html"" target=""_blank"">http://news.yahoo.com/four-qaeda-suspects-killed-us-drone-yemen-official-072832880.html</a></li>","AFP"," http://news.yahoo.com/four-qaeda-suspects-killed-us-drone-yemen-official-072832880.html target=_blank",,,,,,,,,,,,,"<a href=' http://news.yahoo.com/four-qaeda-suspects-killed-us-drone-yemen-official-072832880.html target=_blank'>AFP</a>","4",,,"4"
"135","8/20/2015","2015","Harib","Ma'rib",,,,"3","3","3",,,,,,,"3","3","3","Obama","0","1","0","Vehicle","Car east of Sanaa","AQAP","14.9265297","45.507141,15",,"Drone Strike",,,"959","<li>AFP: <a href=""http://news.yahoo.com/us-drone-kills-three-qaeda-suspects-yemen-tribal-115157344.html"" target=""_blank"">http://news.yahoo.com/us-drone-kills-three-qaeda-suspects-yemen-tribal-115157344.html</a></li>","AFP"," http://news.yahoo.com/us-drone-kills-three-qaeda-suspects-yemen-tribal-115157344.html target=_blank",,,,,,,,,,,,,"<a href=' http://news.yahoo.com/us-drone-kills-three-qaeda-suspects-yemen-tribal-115157344.html target=_blank'>AFP</a>","3",,,"3"
"134","8/11/2015","2015","Al Mukalla","Hadramawt",,,,"5","5","5",,,,,,,"5","5","5","Obama","0","1","0","Vehicle",,"Al-Qaeda","14.54951","49.124671",,"Drone Strike",,,"958","<li>Reuters: <a href=""http://www.reuters.com/article/2015/08/12/us-yemen-security-idUSKCN0QH1AT20150812"" target=""_blank"">http://www.reuters.com/article/2015/08/12/us-yemen-security-idUSKCN0QH1AT20150812</a></li>\n <li>AP: <a href=""http://www.startribune.com/yemen-officials-5-al-qaida-militants-killed-in-drone-attack/321526651/"" target=""_blank"">http://www.startribune.com/yemen-officials-5-al-qaida-militants-killed-in-drone-attack/321526651/</a></li>","Reuters"," http://www.reuters.com/article/2015/08/12/us-yemen-security-idUSKCN0QH1AT20150812 target=_blank","\n AP"," http://www.startribune.com/yemen-officials-5-al-qaida-militants-killed-in-drone-attack/321526651/ target=_blank",,,,,,,,,,,"<a href=' http://www.reuters.com/article/2015/08/12/us-yemen-security-idUSKCN0QH1AT20150812 target=_blank'>Reuters</a>, <a href=' http://www.startribune.com/yemen-officials-5-al-qaida-militants-killed-in-drone-attack/321526651/ target=_blank'>\n AP</a>","5",,,"5"
"133","7/29/2015","2015","al-Mahfad","Abyan",,,,"4","5","4.5","0",,,"0",,,"4","5","4.5","Obama","0","1","0","Vehicle","The strike killed four suspected members of Ansar al-Sharia. Those killed in the strike by a suspected U.S. drone in al-Mahfad in Abyan province included a man described by the residents as a mid-ranking local leader, Ahmed al-Kazimi.","Ansar al-Sharia","14.0585038","46.9150569",,"Drone Strike",,,"956","<li>Reuters: <a href=""http://mobile.reuters.com/article/idUSKCN0Q417520150730?irpc=932"" target=""_blank"">http://mobile.reuters.com/article/idUSKCN0Q417520150730?irpc=932</a></li>\n <li>AFP: <a href=""http://www.business-standard.com/article/pti-stories/drone-strike-kills-5-qaeda-suspects-in-yemen-official-115073000501_1.html"" target=""_blank"">http://www.business-standard.com/article/pti-stories/drone-strike-kills-5-qaeda-suspects-in-yemen-official-115073000501_1.html</a></li>","Reuters"," http://mobile.reuters.com/article/idUSKCN0Q417520150730?irpc=932 target=_blank","\n AFP"," http://www.business-standard.com/article/pti-stories/drone-strike-kills-5-qaeda-suspects-in-yemen-official-115073000501_1.html target=_blank",,,,,,,,,,,"<a href=' http://mobile.reuters.com/article/idUSKCN0Q417520150730?irpc=932 target=_blank'>Reuters</a>, <a href=' http://www.business-standard.com/article/pti-stories/drone-strike-kills-5-qaeda-suspects-in-yemen-official-115073000501_1.html target=_blank'>\n AFP</a>","Between 4 and 5","0","0","Between 4 and 5"
"132","7/11/2015","2015","Mukalla","Hadramawt",,,,"4",,,"0",,,"0",,,"4","0","2","Obama","0","1","0","Vehicle","According to the Associated Press, a U.S. drone strike killed four al-Qaida members travelling by car in the coastal city of Mukalla. Officials say at least five other militants were wounded in the strike. Other reports put the death toll for the AQAP fighters at ten; however, the only confirmed death is Abu Hajar al-Hadrami, a senior AQAP figure.","AQAP","14.5451071","49.1210659",,"Drone Strike",,,"955","<li>Associated Press: <a href=""http://www.foxnews.com/world/2015/07/10/yemeni-officials-us-drone-strike-kills-4-suspected-al-qaida-fighters-travelling/"" target=""_blank"">http://www.foxnews.com/world/2015/07/10/yemeni-officials-us-drone-strike-kills-4-suspected-al-qaida-fighters-travelling/</a></li>\n <li>AFP: <a href=""https://news.yahoo.com/drone-strikes-kill-10-qaeda-suspects-yemen-101726417.html"" target=""_blank"">https://news.yahoo.com/drone-strikes-kill-10-qaeda-suspects-yemen-101726417.html</a></li>","Associated Press"," http://www.foxnews.com/world/2015/07/10/yemeni-officials-us-drone-strike-kills-4-suspected-al-qaida-fighters-travelling/ target=_blank","\n AFP"," https://news.yahoo.com/drone-strikes-kill-10-qaeda-suspects-yemen-101726417.html target=_blank",,,,,,,,,,,"<a href=' http://www.foxnews.com/world/2015/07/10/yemeni-officials-us-drone-strike-kills-4-suspected-al-qaida-fighters-travelling/ target=_blank'>Associated Press</a>, <a href=' https://news.yahoo.com/drone-strikes-kill-10-qaeda-suspects-yemen-101726417.html target=_blank'>\n AFP</a>","Between 4 and null","0","0","Between 4 and 0"
